antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'fiber_g_cat=high'}),frozenset({'carbs_g_cat=high'}),0.3335,0.3335,0.115,0.3448275862068966,1.0339657757328233,1.0,0.0037777499999999964,1.0172894736842106,0.049287321830457566,0.20833333333333331,0.016995628217399184,0.3448275862068966
frozenset({'carbs_g_cat=high'}),frozenset({'fiber_g_cat=high'}),0.3335,0.3335,0.115,0.3448275862068966,1.0339657757328233,1.0,0.0037777499999999964,1.0172894736842106,0.049287321830457566,0.20833333333333331,0.016995628217399184,0.3448275862068966
frozenset({'sodium_mg_cat=high'}),frozenset({'fiber_g_cat=high'}),0.3335,0.3335,0.115,0.3448275862068966,1.0339657757328233,1.0,0.0037777499999999964,1.0172894736842106,0.049287321830457566,0.20833333333333331,0.016995628217399184,0.3448275862068966
frozenset({'fiber_g_cat=high'}),frozenset({'sodium_mg_cat=high'}),0.3335,0.3335,0.115,0.3448275862068966,1.0339657757328233,1.0,0.0037777499999999964,1.0172894736842106,0.049287321830457566,0.20833333333333331,0.016995628217399184,0.3448275862068966
frozenset({'sodium_mg_cat=high'}),frozenset({'sugar_g_cat=low'}),0.3335,0.335,0.1155,0.34632683658170915,1.0338114524827138,1.0,0.003777499999999989,1.0173279816513763,0.049070709235750354,0.2088607594936709,0.017032836964976136,0.3455514779923471
frozenset({'sugar_g_cat=low'}),frozenset({'sodium_mg_cat=high'}),0.335,0.3335,0.1155,0.3447761194029851,1.0338114524827138,1.0,0.003777499999999989,1.0172095671981776,0.04918139504605655,0.2088607594936709,0.01691840870665426,0.3455514779923471
frozenset({'diet_type=Vegetarian'}),frozenset({'fiber_g_cat=medium'}),0.162,0.3285,0.055,0.3395061728395062,1.0335043313226977,1.0,0.001782999999999993,1.0166635514018691,0.03868518116728125,0.12629161882893225,0.01639042865153562,0.2534669372568916
frozenset({'fiber_g_cat=medium'}),frozenset({'diet_type=Vegetarian'}),0.3285,0.162,0.055,0.167427701674277,1.0335043313226975,1.0,0.001782999999999993,1.0065191956124313,0.04827726257361383,0.12629161882893225,0.006476970971690934,0.2534669372568916
frozenset({'cooking_method=Baked'}),frozenset({'protein_g_cat=medium'}),0.147,0.3325,0.0505,0.34353741496598644,1.0331952329804104,1.0,0.0016225000000000059,1.0168134715025907,0.03766554850092291,0.11771561771561771,0.016535453132563934,0.24770855710705336
frozenset({'protein_g_cat=medium'}),frozenset({'cooking_method=Baked'}),0.3325,0.147,0.0505,0.1518796992481203,1.0331952329804104,1.0,0.0016225000000000059,1.0057535460992908,0.04813290317795842,0.11771561771561771,0.005720632178335659,0.24770855710705336
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'cooking_method=Fried'}),0.335,0.1575,0.0545,0.1626865671641791,1.032930585169391,1.0,0.001737499999999996,1.0061942959001782,0.047940953300682786,0.12442922374429222,0.0061561628061472876,0.25435915659796254
frozenset({'cooking_method=Fried'}),frozenset({'cholesterol_mg_cat=medium'}),0.1575,0.335,0.0545,0.346031746031746,1.032930585169391,1.0,0.001737499999999996,1.0168689320388349,0.037840633762556745,0.12442922374429222,0.01658909177706166,0.25435915659796254
frozenset({'carbs_g_cat=low'}),frozenset({'sugar_g_cat=medium'}),0.334,0.332,0.1145,0.34281437125748504,1.0325734074020634,1.0,0.0036119999999999902,1.0164555808656035,0.04736614343601231,0.20761559383499548,0.016189178529169197,0.3438469446648871
frozenset({'sugar_g_cat=medium'}),frozenset({'carbs_g_cat=low'}),0.332,0.334,0.1145,0.34487951807228917,1.0325734074020634,1.0,0.0036119999999999902,1.016606896551724,0.04722432863530568,0.20761559383499548,0.016335612721154885,0.3438469446648871
frozenset({'meal_type=Breakfast'}),frozenset({'sodium_mg_cat=medium'}),0.252,0.3325,0.0865,0.3432539682539682,1.0323427616660696,1.0,0.00270999999999999,1.0163746223564953,0.04188433124169254,0.17369477911646586,0.016110813863622744,0.30170217209690886
frozenset({'protein_g_cat=medium'}),frozenset({'meal_type=Breakfast'}),0.3325,0.252,0.0865,0.2601503759398496,1.0323427616660696,1.0,0.00270999999999999,1.0110162601626016,0.046935550215409766,0.17369477911646586,0.010896224518515475,0.30170217209690886
frozenset({'sodium_mg_cat=medium'}),frozenset({'meal_type=Breakfast'}),0.3325,0.252,0.0865,0.2601503759398496,1.0323427616660696,1.0,0.00270999999999999,1.0110162601626016,0.046935550215409766,0.17369477911646586,0.010896224518515475,0.30170217209690886
frozenset({'meal_type=Breakfast'}),frozenset({'protein_g_cat=medium'}),0.252,0.3325,0.0865,0.3432539682539682,1.0323427616660696,1.0,0.00270999999999999,1.0163746223564953,0.04188433124169254,0.17369477911646586,0.016110813863622744,0.30170217209690886
frozenset({'cooking_method=Roasted'}),frozenset({'fiber_g_cat=medium'}),0.1475,0.3285,0.05,0.33898305084745767,1.0319118747258984,1.0,0.001546250000000006,1.0158589743589743,0.036275659824047055,0.11737089201877936,0.015611393667100005,0.24559502618476384
frozenset({'fiber_g_cat=medium'}),frozenset({'cooking_method=Roasted'}),0.3285,0.1475,0.05,0.15220700152207,1.0319118747258984,1.0,0.001546250000000006,1.005552064631957,0.046053611317945074,0.11737089201877936,0.005521409410052803,0.24559502618476384
frozenset({'cooking_method=Fried'}),frozenset({'protein_g_cat=medium'}),0.1575,0.3325,0.054,0.34285714285714286,1.0311493018259934,1.0,0.0016312499999999938,1.0157608695652174,0.03585558852621153,0.1238532110091743,0.015516318887105383,0.25263157894736843
frozenset({'protein_g_cat=medium'}),frozenset({'cooking_method=Fried'}),0.3325,0.1575,0.054,0.16240601503759397,1.0311493018259934,1.0,0.0016312499999999938,1.0058572710951525,0.04525593008739059,0.1238532110091743,0.005823163249369696,0.25263157894736843
frozenset({'calories_cat=high'}),frozenset({'cholesterol_mg_cat=medium'}),0.333,0.335,0.115,0.34534534534534533,1.0308816278965531,1.0,0.0034449999999999897,1.015802752293578,0.04491232644547278,0.20795660036166363,0.01555691029375235,0.3443144637174488
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'calories_cat=high'}),0.335,0.333,0.115,0.34328358208955223,1.0308816278965531,1.0,0.0034449999999999897,1.015659090909091,0.045047401111474206,0.20795660036166363,0.015417664302177229,0.3443144637174488
frozenset({'sugar_g_cat=high'}),frozenset({'cholesterol_mg_cat=medium'}),0.333,0.335,0.115,0.34534534534534533,1.0308816278965531,1.0,0.0034449999999999897,1.015802752293578,0.04491232644547278,0.20795660036166363,0.01555691029375235,0.3443144637174488
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'sugar_g_cat=high'}),0.335,0.333,0.115,0.34328358208955223,1.0308816278965531,1.0,0.0034449999999999897,1.015659090909091,0.045047401111474206,0.20795660036166363,0.015417664302177229,0.3443144637174488
frozenset({'fiber_g_cat=medium'}),frozenset({'diet_type=Keto'}),0.3285,0.161,0.0545,0.1659056316590563,1.0304697618574925,1.0,0.0016114999999999949,1.005881386861314,0.044033964764630604,0.12528735632183907,0.005846998401735761,0.2522074742146213
frozenset({'diet_type=Keto'}),frozenset({'fiber_g_cat=medium'}),0.161,0.3285,0.0545,0.3385093167701863,1.0304697618574925,1.0,0.0016114999999999949,1.015131455399061,0.035242916971930216,0.12528735632183907,0.014905907327157549,0.2522074742146213
frozenset({'sugar_g_cat=medium'}),frozenset({'diet_type=Vegan'}),0.332,0.1725,0.059,0.17771084337349397,1.030207787672429,1.0,0.0017299999999999954,1.0063369963369964,0.04389526032680391,0.1324354657687991,0.006297091690022935,0.25986991444037016
frozenset({'diet_type=Vegan'}),frozenset({'sugar_g_cat=medium'}),0.1725,0.332,0.059,0.34202898550724636,1.0302077876724287,1.0,0.0017299999999999954,1.0152422907488985,0.035434482052332336,0.1324354657687991,0.015013451358153214,0.25986991444037016
frozenset({'cooking_method=Baked'}),frozenset({'fat_g_cat=low'}),0.147,0.3335,0.0505,0.34353741496598644,1.0300971962998093,1.0,0.0014755000000000046,1.0152901554404146,0.03425301498496871,0.11744186046511627,0.015059887420834845,0.2474808514110292
frozenset({'fat_g_cat=low'}),frozenset({'cooking_method=Baked'}),0.3335,0.147,0.0505,0.15142428785607195,1.0300971962998093,1.0,0.0014755000000000046,1.0052137809187278,0.043837692096291535,0.11744186046511627,0.00518673840102223,0.2474808514110292
frozenset({'carbs_g_cat=medium'}),frozenset({'cholesterol_mg_cat=high'}),0.3325,0.33,0.113,0.33984962406015035,1.0298473456368191,1.0,0.0032749999999999863,1.0149202733485192,0.043419177355738775,0.20564149226569606,0.014700931433060196,0.3411369332421964
frozenset({'cholesterol_mg_cat=high'}),frozenset({'carbs_g_cat=medium'}),0.33,0.3325,0.113,0.3424242424242424,1.0298473456368191,1.0,0.0032749999999999863,1.0150921658986174,0.043257165499933775,0.20564149226569606,0.014867778912722684,0.3411369332421964
frozenset({'diet_type=Vegan'}),frozenset({'cholesterol_mg_cat=medium'}),0.1725,0.335,0.0595,0.34492753623188405,1.0296344365130867,1.0,0.0017124999999999987,1.015154867256637,0.03478128411485438,0.13281249999999997,0.014928625912607558,0.26126973826519573
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'diet_type=Vegan'}),0.335,0.1725,0.0595,0.17761194029850744,1.0296344365130867,1.0,0.0017124999999999987,1.0062159709618874,0.04328047008276992,0.13281249999999997,0.006177571357712931,0.26126973826519573
frozenset({'calories_cat=high'}),frozenset({'sodium_mg_cat=medium'}),0.333,0.3325,0.114,0.34234234234234234,1.0296010296010296,1.0,0.0032774999999999888,1.0149657534246577,0.04310344827586192,0.20670897552130554,0.014745082160812472,0.3425997425997426
frozenset({'cooking_method=Fried'}),frozenset({'protein_g_cat=high'}),0.1575,0.333,0.054,0.34285714285714286,1.0296010296010296,1.0,0.0015524999999999983,1.0150000000000001,0.03412462908011866,0.12371134020618554,0.014778325123152686,0.2525096525096525
frozenset({'sodium_mg_cat=medium'}),frozenset({'calories_cat=high'}),0.3325,0.333,0.114,0.34285714285714286,1.0296010296010296,1.0,0.0032774999999999888,1.0150000000000001,0.043071161048688994,0.20670897552130554,0.014778325123152686,0.3425997425997426
frozenset({'protein_g_cat=high'}),frozenset({'cooking_method=Fried'}),0.333,0.1575,0.054,0.16216216216216214,1.0296010296010294,1.0,0.0015524999999999983,1.0055645161290323,0.04310344827586202,0.12371134020618554,0.005533723634613819,0.2525096525096525
frozenset({'calories_cat=high'}),frozenset({'meal_type=Dinner'}),0.333,0.2465,0.0845,0.25375375375375375,1.0294269929158368,1.0,0.002415500000000001,1.0097203219315896,0.042857269590057055,0.17070707070707072,0.009626746853024226,0.29827647119736367
frozenset({'meal_type=Dinner'}),frozenset({'calories_cat=high'}),0.2465,0.333,0.0845,0.34279918864097364,1.0294269929158366,1.0,0.002415500000000001,1.0149104938271605,0.0379373574207937,0.17070707070707072,0.014691437242839013,0.29827647119736367
frozenset({'fat_g_cat=low'}),frozenset({'cholesterol_mg_cat=low'}),0.3335,0.335,0.115,0.3448275862068966,1.029336078229542,1.0,0.0032774999999999888,1.0150000000000001,0.042760690172542984,0.2077687443541102,0.014778325123152714,0.3440555841482244
frozenset({'carbs_g_cat=high'}),frozenset({'cholesterol_mg_cat=medium'}),0.3335,0.335,0.115,0.3448275862068966,1.029336078229542,1.0,0.0032774999999999888,1.0150000000000001,0.042760690172542984,0.2077687443541102,0.014778325123152714,0.3440555841482244
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'carbs_g_cat=high'}),0.335,0.3335,0.115,0.34328358208955223,1.0293360782295418,1.0,0.0032774999999999888,1.0148977272727273,0.04285714285714271,0.2077687443541102,0.01467904289505208,0.3440555841482244
frozenset({'cholesterol_mg_cat=low'}),frozenset({'fat_g_cat=low'}),0.335,0.3335,0.115,0.34328358208955223,1.0293360782295418,1.0,0.0032774999999999888,1.0148977272727273,0.04285714285714271,0.2077687443541102,0.01467904289505208,0.3440555841482244
frozenset({'calories_cat=medium'}),frozenset({'fiber_g_cat=low'}),0.3335,0.338,0.116,0.34782608695652173,1.0290712631849754,1.0,0.0032769999999999883,1.0150666666666666,0.04238559639909962,0.20882088208820884,0.014843031656377202,0.3455106766143555
frozenset({'fiber_g_cat=low'}),frozenset({'calories_cat=medium'}),0.338,0.3335,0.116,0.3431952662721893,1.0290712631849754,1.0,0.0032769999999999883,1.014761261261261,0.04267371601208444,0.20882088208820884,0.014546536042294535,0.3455106766143555
frozenset({'diet_type=Keto'}),frozenset({'cholesterol_mg_cat=medium'}),0.161,0.335,0.0555,0.3447204968944099,1.0290164086400295,1.0,0.001564999999999997,1.014834123222749,0.03360929463432436,0.12599318955732122,0.014617288563022409,0.2551960693427273
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'diet_type=Keto'}),0.335,0.161,0.0555,0.16567164179104477,1.0290164086400295,1.0,0.001564999999999997,1.0055992844364936,0.042403305561200214,0.12599318955732122,0.0055681070215074634,0.2551960693427273
frozenset({'fat_g_cat=low'}),frozenset({'meal_type=Lunch'}),0.3335,0.2565,0.088,0.26386806596701645,1.0287254033801811,1.0,0.002457249999999994,1.0100091649694503,0.041895417036077104,0.17529880478087645,0.009909974400829113,0.30347399399715347
frozenset({'meal_type=Lunch'}),frozenset({'fat_g_cat=low'}),0.2565,0.3335,0.088,0.34307992202729043,1.0287254033801811,1.0,0.002457249999999994,1.0145830860534124,0.037556550712233204,0.17529880478087645,0.014373476410038126,0.30347399399715347
frozenset({'protein_g_cat=medium'}),frozenset({'sodium_mg_cat=high'}),0.3325,0.3335,0.114,0.34285714285714286,1.0280573998714928,1.0,0.003111249999999996,1.0142391304347826,0.04088639200998746,0.20652173913043478,0.014039224091737197,0.3423431141572071
frozenset({'sodium_mg_cat=high'}),frozenset({'protein_g_cat=medium'}),0.3335,0.3325,0.114,0.34182908545727136,1.0280573998714928,1.0,0.003111249999999996,1.0141742596810934,0.0409477369342335,0.20652173913043478,0.013976157988421493,0.3423431141572071
frozenset({'protein_g_cat=low'}),frozenset({'calories_cat=high'}),0.3345,0.333,0.1145,0.3423019431988042,1.0279337633597723,1.0,0.0031114999999999893,1.0141431818181819,0.04083346730140177,0.20705244122965646,0.013945941827292615,0.34307289352132403
frozenset({'calories_cat=high'}),frozenset({'protein_g_cat=low'}),0.333,0.3345,0.1145,0.34384384384384387,1.0279337633597723,1.0,0.0031114999999999893,1.0142402745995422,0.04074163791466698,0.20705244122965646,0.014040336354385945,0.34307289352132403
frozenset({'calories_cat=medium'}),frozenset({'sodium_mg_cat=low'}),0.3335,0.334,0.1145,0.34332833583208394,1.0279291491978562,1.0,0.0031109999999999888,1.0142054794520547,0.040765649927765636,0.20705244122965646,0.01400651025838427,0.34307135354478446
frozenset({'sodium_mg_cat=low'}),frozenset({'calories_cat=medium'}),0.334,0.3335,0.1145,0.34281437125748504,1.0279291491978562,1.0,0.0031109999999999888,1.0141731207289293,0.040796254770053754,0.20705244122965646,0.013975050648889755,0.34307135354478446
frozenset({'meal_type=Lunch'}),frozenset({'cholesterol_mg_cat=high'}),0.2565,0.33,0.087,0.3391812865497076,1.0278220804536593,1.0,0.002354999999999982,1.0138938053097344,0.03640748556454764,0.17417417417417413,0.013703412760757566,0.30140882509303557
frozenset({'cholesterol_mg_cat=high'}),frozenset({'meal_type=Lunch'}),0.33,0.2565,0.087,0.2636363636363636,1.0278220804536593,1.0,0.002354999999999982,1.0096913580246916,0.04040144107050922,0.17417417417417413,0.009598337103380776,0.30140882509303557
frozenset({'sugar_g_cat=medium'}),frozenset({'fiber_g_cat=medium'}),0.332,0.3285,0.112,0.3373493975903614,1.0269388054501107,1.0,0.002937999999999996,1.0133545454545454,0.039269674935842554,0.20419325432999086,0.013178551884380354,0.3391465404998991
frozenset({'fiber_g_cat=medium'}),frozenset({'sugar_g_cat=medium'}),0.3285,0.332,0.112,0.3409436834094368,1.0269388054501107,1.0,0.002937999999999996,1.013570438799076,0.03906499308584188,0.20419325432999086,0.013388747618917363,0.3391465404998991
frozenset({'carbs_g_cat=medium'}),frozenset({'protein_g_cat=medium'}),0.3325,0.3325,0.1135,0.34135338345864663,1.026626717168862,1.0,0.002943749999999995,1.0134417808219178,0.03885561550264805,0.2058023572076156,0.013263495818197173,0.34135338345864663
frozenset({'protein_g_cat=medium'}),frozenset({'carbs_g_cat=medium'}),0.3325,0.3325,0.1135,0.34135338345864663,1.026626717168862,1.0,0.002943749999999995,1.0134417808219178,0.03885561550264805,0.2058023572076156,0.013263495818197173,0.34135338345864663
frozenset({'fiber_g_cat=medium'}),frozenset({'meal_type=Lunch'}),0.3285,0.2565,0.0865,0.2633181126331811,1.0265813358018756,1.0,0.002239749999999985,1.0092551652892563,0.03856003512109435,0.17352056168505517,0.009170292714433228,0.30027504072204864
frozenset({'meal_type=Lunch'}),frozenset({'fiber_g_cat=medium'}),0.2565,0.3285,0.0865,0.33723196881091616,1.0265813358018756,1.0,0.002239749999999985,1.013175,0.03482590932591103,0.17352056168505517,0.01300367656130476,0.30027504072204864
frozenset({'cooking_method=Baked'}),frozenset({'fiber_g_cat=low'}),0.147,0.338,0.051,0.3469387755102041,1.0264460813911362,1.0,0.0013139999999999957,1.0136874999999999,0.03020481346114052,0.11751152073732718,0.013502682039583167,0.24891317473735056
frozenset({'fiber_g_cat=low'}),frozenset({'cooking_method=Baked'}),0.338,0.147,0.051,0.15088757396449703,1.0264460813911362,1.0,0.0013139999999999957,1.0045783972125435,0.03891949529056324,0.11751152073732718,0.0045575310252016915,0.24891317473735056
frozenset({'fat_g_cat=high'}),frozenset({'sugar_g_cat=low'}),0.333,0.335,0.1145,0.34384384384384387,1.0263995338622205,1.0,0.0029449999999999893,1.0134782608695652,0.038561505273563945,0.20686540198735323,0.013299013299013302,0.3428174443099816
frozenset({'calories_cat=high'}),frozenset({'cholesterol_mg_cat=low'}),0.333,0.335,0.1145,0.34384384384384387,1.0263995338622205,1.0,0.0029449999999999893,1.0134782608695652,0.038561505273563945,0.20686540198735323,0.013299013299013302,0.3428174443099816
frozenset({'sugar_g_cat=low'}),frozenset({'fat_g_cat=high'}),0.335,0.333,0.1145,0.3417910447761194,1.0263995338622203,1.0,0.0029449999999999893,1.0133560090702949,0.03867747972551452,0.20686540198735323,0.013179977175591245,0.3428174443099816
frozenset({'cholesterol_mg_cat=low'}),frozenset({'calories_cat=high'}),0.335,0.333,0.1145,0.3417910447761194,1.0263995338622203,1.0,0.0029449999999999893,1.0133560090702949,0.03867747972551452,0.20686540198735323,0.013179977175591245,0.3428174443099816
frozenset({'calories_cat=medium'}),frozenset({'protein_g_cat=low'}),0.3335,0.3345,0.1145,0.34332833583208394,1.0263926332797726,1.0,0.0029442499999999955,1.0134440639269406,0.03858060585015244,0.20686540198735323,0.013265718755948794,0.34281513951544407
frozenset({'protein_g_cat=low'}),frozenset({'calories_cat=medium'}),0.3345,0.3335,0.1145,0.3423019431988042,1.0263926332797726,1.0,0.0029442499999999955,1.0133829545454545,0.038638578210558376,0.20686540198735323,0.013206216352294336,0.34281513951544407
frozenset({'diet_type=Paleo'}),frozenset({'protein_g_cat=high'}),0.1595,0.333,0.0545,0.34169278996865204,1.0261044743803365,1.0,0.0013864999999999988,1.013204761904762,0.03026813441103753,0.12442922374429222,0.013032668618668704,0.25267822681615787
frozenset({'protein_g_cat=high'}),frozenset({'diet_type=Paleo'}),0.333,0.1595,0.0545,0.16366366366366367,1.0261044743803365,1.0,0.0013864999999999988,1.0049784560143626,0.03814147971885613,0.12442922374429222,0.004953793769974614,0.25267822681615787
frozenset({'protein_g_cat=low'}),frozenset({'fiber_g_cat=low'}),0.3345,0.338,0.116,0.34678624813153963,1.0259948169572177,1.0,0.002938999999999997,1.0134508009153316,0.038070934480167844,0.20844564240790653,0.013272278144319652,0.34499075720186445
frozenset({'fiber_g_cat=low'}),frozenset({'protein_g_cat=low'}),0.338,0.3345,0.116,0.3431952662721893,1.0259948169572177,1.0,0.002938999999999997,1.0132387387387387,0.038272215855818276,0.20844564240790653,0.013065764496152226,0.34499075720186445
frozenset({'fat_g_cat=high'}),frozenset({'diet_type=Keto'}),0.333,0.161,0.055,0.16516516516516516,1.0258705910879824,1.0,0.0013869999999999993,1.0049892086330934,0.03780836854300121,0.1252847380410023,0.004964440006156327,0.25339003599873167
frozenset({'calories_cat=high'}),frozenset({'diet_type=Keto'}),0.333,0.161,0.055,0.16516516516516516,1.0258705910879824,1.0,0.0013869999999999993,1.0049892086330934,0.03780836854300121,0.1252847380410023,0.004964440006156327,0.25339003599873167
frozenset({'diet_type=Keto'}),frozenset({'calories_cat=high'}),0.161,0.333,0.055,0.3416149068322981,1.0258705910879822,1.0,0.0013869999999999993,1.0130849056603775,0.030057427673637435,0.1252847380410023,0.012915902297298495,0.25339003599873167
frozenset({'diet_type=Keto'}),frozenset({'fat_g_cat=high'}),0.161,0.333,0.055,0.3416149068322981,1.0258705910879822,1.0,0.0013869999999999993,1.0130849056603775,0.030057427673637435,0.1252847380410023,0.012915902297298495,0.25339003599873167
frozenset({'carbs_g_cat=medium'}),frozenset({'calories_cat=high'}),0.3325,0.333,0.1135,0.34135338345864663,1.0250852356115514,1.0,0.0027774999999999883,1.0126826484018265,0.036661221930736204,0.20561594202898553,0.012523813281329253,0.3410971121497437
frozenset({'carbs_g_cat=medium'}),frozenset({'fat_g_cat=high'}),0.3325,0.333,0.1135,0.34135338345864663,1.0250852356115514,1.0,0.0027774999999999883,1.0126826484018265,0.036661221930736204,0.20561594202898553,0.012523813281329253,0.3410971121497437
frozenset({'fat_g_cat=high'}),frozenset({'carbs_g_cat=medium'}),0.333,0.3325,0.1135,0.3408408408408408,1.0250852356115512,1.0,0.0027774999999999883,1.0126537585421411,0.03668870410609657,0.20561594202898553,0.012495641709124797,0.3410971121497437
frozenset({'calories_cat=high'}),frozenset({'carbs_g_cat=medium'}),0.333,0.3325,0.1135,0.3408408408408408,1.0250852356115512,1.0,0.0027774999999999883,1.0126537585421411,0.03668870410609657,0.20561594202898553,0.012495641709124797,0.3410971121497437
frozenset({'sodium_mg_cat=high'}),frozenset({'diet_type=Paleo'}),0.3335,0.1595,0.0545,0.1634182908545727,1.0245660868625248,1.0,0.0013067499999999954,1.0046836917562725,0.03597458997776955,0.12428734321550741,0.004661857054815834,0.2525555404116124
frozenset({'diet_type=Paleo'}),frozenset({'sodium_mg_cat=high'}),0.1595,0.3335,0.0545,0.34169278996865204,1.0245660868625248,1.0,0.0013067499999999954,1.012445238095238,0.02852714362901059,0.12428734321550741,0.01229225801748241,0.2525555404116124
frozenset({'diet_type=Balanced'}),frozenset({'calories_cat=high'}),0.176,0.333,0.06,0.34090909090909094,1.023751023751024,1.0,0.0013919999999999974,1.012,0.028155339805825186,0.13363028953229397,0.011857707509881441,0.2605446355446356
frozenset({'calories_cat=high'}),frozenset({'diet_type=Balanced'}),0.333,0.176,0.06,0.18018018018018017,1.0237510237510237,1.0,0.0013919999999999974,1.005098901098901,0.03478260869565211,0.13363028953229397,0.005073034199247793,0.2605446355446356
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'meal_type=Snack'}),0.335,0.245,0.084,0.2507462686567164,1.023454157782516,1.0,0.0019249999999999962,1.0076693227091633,0.03446115288220544,0.1693548387096774,0.007610951863200533,0.29680170575692966
frozenset({'meal_type=Snack'}),frozenset({'cholesterol_mg_cat=medium'}),0.245,0.335,0.084,0.34285714285714286,1.023454157782516,1.0,0.0019249999999999962,1.0119565217391304,0.030353200883002144,0.1693548387096774,0.01181525241675615,0.29680170575692966
frozenset({'sugar_g_cat=low'}),frozenset({'carbs_g_cat=medium'}),0.335,0.3325,0.114,0.3402985074626866,1.023454157782516,1.0,0.00261249999999999,1.0118212669683257,0.03446115288220538,0.20596205962059622,0.01168315724747051,0.34157782515991475
frozenset({'carbs_g_cat=medium'}),frozenset({'sugar_g_cat=low'}),0.3325,0.335,0.114,0.34285714285714286,1.023454157782516,1.0,0.00261249999999999,1.0119565217391304,0.034332084893882515,0.20596205962059622,0.01181525241675615,0.34157782515991475
frozenset({'carbs_g_cat=high'}),frozenset({'sodium_mg_cat=low'}),0.3335,0.334,0.114,0.34182908545727136,1.023440375620573,1.0,0.0026109999999999883,1.0118952164009112,0.03436385412142494,0.20596205962059622,0.011755383569476495,0.3415732253633662
frozenset({'sodium_mg_cat=low'}),frozenset({'carbs_g_cat=high'}),0.334,0.3335,0.114,0.34131736526946105,1.0234403756205728,1.0,0.0026109999999999883,1.0118681818181816,0.034389652810705294,0.20596205962059622,0.011728980149228851,0.3415732253633662
frozenset({'cholesterol_mg_cat=low'}),frozenset({'sodium_mg_cat=low'}),0.335,0.334,0.1145,0.3417910447761194,1.0233264813656269,1.0,0.0026099999999999873,1.0118367346938775,0.034277834323800604,0.20649233543733095,0.01169826542960865,0.3423027080168022
frozenset({'sodium_mg_cat=low'}),frozenset({'cholesterol_mg_cat=low'}),0.334,0.335,0.1145,0.34281437125748504,1.0233264813656269,1.0,0.0026099999999999873,1.0118906605922553,0.0342263661040952,0.20649233543733095,0.011750934221781984,0.3423027080168022
frozenset({'carbs_g_cat=high'}),frozenset({'meal_type=Breakfast'}),0.3335,0.252,0.086,0.2578710644677661,1.0232978748720876,1.0,0.0019579999999999875,1.007911111111111,0.034159702716376555,0.17217217217217215,0.007849016668136477,0.2995704528688037
frozenset({'meal_type=Breakfast'}),frozenset({'carbs_g_cat=high'}),0.252,0.3335,0.086,0.3412698412698412,1.0232978748720876,1.0,0.0019579999999999875,1.0117951807228913,0.030437756497947825,0.17217217217217215,0.011657676323842767,0.2995704528688037
frozenset({'sugar_g_cat=low'}),frozenset({'diet_type=Vegetarian'}),0.335,0.162,0.0555,0.16567164179104477,1.0226644555002764,1.0,0.001229999999999995,1.0044007155635062,0.03332655964234898,0.12570781426953567,0.004381434118191839,0.25413211719181866
frozenset({'diet_type=Vegetarian'}),frozenset({'sugar_g_cat=low'}),0.162,0.335,0.0555,0.34259259259259256,1.0226644555002762,1.0,0.001229999999999995,1.011549295774648,0.026446494226923713,0.12570781426953567,0.011417432470063969,0.25413211719181866
frozenset({'protein_g_cat=high'}),frozenset({'carbs_g_cat=high'}),0.333,0.3335,0.1135,0.3408408408408408,1.0220115167641404,1.0,0.0024444999999999883,1.011136674259681,0.032290022389686056,0.20524412296564193,0.01101401476495244,0.3405853379616498
frozenset({'carbs_g_cat=high'}),frozenset({'protein_g_cat=high'}),0.3335,0.333,0.1135,0.3403298350824588,1.0220115167641404,1.0,0.0024444999999999883,1.0111113636363638,0.03231424596237149,0.20524412296564193,0.010989257994690808,0.3405853379616498
frozenset({'cooking_method=Roasted'}),frozenset({'cholesterol_mg_cat=medium'}),0.1475,0.335,0.0505,0.34237288135593225,1.0220086010624843,1.0,0.0010875000000000051,1.0112113402061857,0.025260590575186665,0.11689814814814814,0.011087039632980791,0.24655957500632433
frozenset({'cholesterol_mg_cat=medium'}),frozenset({'cooking_method=Roasted'}),0.335,0.1475,0.0505,0.15074626865671642,1.0220086010624843,1.0,0.0010875000000000051,1.003822495606327,0.03238293754187464,0.11689814814814814,0.003807939773274402,0.24655957500632433
frozenset({'protein_g_cat=low'}),frozenset({'fat_g_cat=low'}),0.3345,0.3335,0.114,0.34080717488789236,1.0219105693789876,1.0,0.002444249999999995,1.0110850340136055,0.03221756494918733,0.20577617328519854,0.010963503207640425,0.34131813017258184
frozenset({'fat_g_cat=low'}),frozenset({'protein_g_cat=low'}),0.3335,0.3345,0.114,0.34182908545727136,1.0219105693789876,1.0,0.002444249999999995,1.011135535307517,0.032169226517155536,0.20577617328519854,0.01101290076224094,0.34131813017258184
frozenset({'meal_type=Dinner'}),frozenset({'fiber_g_cat=high'}),0.2465,0.3335,0.084,0.34077079107505076,1.0218014724889077,1.0,0.0017922499999999952,1.011029230769231,0.028316270104591194,0.1693548387096774,0.010908913841036372,0.29632242702178324
